id,Category,Title,Description,Text,Photo,Year,Director,Trailer,Awards,Title_ru,Text_ru,Director_ru,Awards_ru
54,Animation,Dastarkhan,T. Mukanova. 1988,"A fairy tale about a simple-minded and generous Abzal, ready to give everything to a dear guest.",https://static.tildacdn.com/tild6135-3362-4539-a437-653863666530/__1.jpeg,1988,T. Mukanova,,,Дастархан,"Сказка о простодушном и щедром Абзале, готовом все отдать дорогому гостю.",Т. Муканова,
55,Animation,How the mouse went to school,S. Aralbaev. 1988,About how a curious little mouse learns on the way to school that some flowers and trees can serve as clocks and compasses.,https://static.tildacdn.com/tild3634-3861-4361-b136-626338306435/videoPreview_1.jpg,1988,S. Aralbaev,,,Как мышонок пошел в школу,"О том, как любопытный мышонок по дороге в школу узнает, что некоторые цветы и деревья могут служить часами и компасом.",С. Аралбаев,
56,Animation,Hunting,"Zh. Danenov, G. Kistauov. 1988","The film, based on the short story by E. Setton-Thompson ""Craig the Kooteney Sheep"", tells how, in an unquenchable thirst for power over the world of Nature, a person, destroying it, dooms himself to inevitable death.",https://static.tildacdn.com/stor3432-6663-4561-b463-663332663362/48577421.png,1988,"Zh. Danenov, G. Kistauov",,,Охота,"В фильме, снятому по рассказу Э.Сеттон-Томпсона ""Крэг - Кутенейский баран"", рассказывается о том, как в неутолимой жажде власти над миром Природы, человек уничтожая ее, обрекает себя на неминуемую гибель.","Ж. Даненов, Г. Кистауов",
57,Animation,Korkak batyr,"A. Abilkasimov, N. Zhunusov. 1989","A funny story about how a good-natured, unpretentious strongman, comic circumstances ""push out"" into heroes.",https://static.tildacdn.com/stor3130-3361-4439-b432-356664373033/65810695.png,1989,"A. Abilkasimov, N. Zhunusov",,,Коркак- батыр,"Веселая история о том, как добродушного непритязательного силача, комические обстоятель¬ства ""выталкивают"" в герои-богатыри.","А. Абилкасимов, Н.Жунусов",
58,Animation,Unforeseen meeting,N. Namazbekov. 1989,About the meeting that no one expected,https://static.tildacdn.com/stor6365-6335-4233-b666-396334616635/63958312.png,1989,N. Namazbekov,,,Непредвиденная встреча,О встрече которую никто не ожидал.,Н. Намазбеков,
59,Animation,A sparrow was walking down the road,A. Tokshabaev. 1989,About a sparrow who was looking for his way,https://static.tildacdn.com/tild3837-6135-4062-b366-643262346433/__2.jpeg,1989,A. Tokshabaev,,,Шел по дороге воробей,Про воробья который искал свой путь.,А. Токшабаев,
60,Animation,Eclipse,G. Sadykova. 1989,This is a philosophical sketch of how uncontrolled technological progress destroys spiritual values.,https://static.tildacdn.com/stor3536-3965-4563-a535-663337373164/36961862.jpg,1989,G. Sadykova,,,Шыргалан,,Г. Садыкова,
61,Animation,Starship,A. Tokshabaev. 1990,"The film is based on the short story ""The Thing"" by Clifford Simak. About how amazing changes take place in the life of an orphan boy, deprived of parental affection, after meeting with aliens.",https://static.tildacdn.com/stor3536-3965-4563-a535-663337373164/36961862.jpg,1990,A. Tokshabaev,,,Айуан,"Фильм основан на рассказе Клиффорда Саймака ""Вещь"". О том, какие удивительные перемены происходят в жизни мальчика-сироты, лишенного родительской ласки, после встречи с инопланетянами.",А. Токшабаев,
62,Animation,Magic Mirror,"G.Bekishev, I.Moldabekov. 1990","An eccentric tape that tells about the misadventures of the good-natured Dyau, who stole the fleece.",https://static.tildacdn.com/tild3838-3238-4665-a633-653938653131/hqdefault.jpeg,1990,"G.Bekishev, I.Moldabekov",,,Волшебное зеркало,"Эксцентрическая лента, рассказывающая о злоключениях добродушного Дяу, похитившего руно.","Г.Бекишев, И.Молдабеков",
63,Animation,Acorn and violin,A. Tokshabaev. 1990,"The authors of the film, based on the fable of I.A. Krylov, argue that lack of spirituality and a consumerist attitude to life lead to moral and physical degradation.",https://static.tildacdn.com/stor3861-3334-4763-b730-383239333130/76369499.png,1990,A. Tokshabaev,,,Желудь и скрипка,"Авторы фильма, снятого по мотивам басни И.А.Крылова, утверждают, что бездуховность и по-требительское отношение к жизни ведут к нравственной и физической деградации.",А. Токшабаев,
